Judul,Penulis,Abstrak
Pengaruh globalisasi terhadap identitas keagamaan dalam kalangan pemuda Muslim,"H Putri, P Septiana - … : Jurnal Agama, Sosial, dan Budaya, 2023 - maryamsejahtera.com","… cara-cara globalisasi mempengaruhi identitas … dalam pengaruh globalisasi terhadap identitas 
agama. Pertimbangkan dampak Internet, media sosial, dan konten digital terhadap remaja …"
Pengaruh globalisasi terhadap eksistensi identitas budaya lokal dan Pancasila,"Z Hasan, RF Pradhana, AP Andika… - Jurnal Ilmiah …, 2024 - ejournal.penerbitjurnal.com","… globalisasi terhadap identitas budaya lokal dan pancasila dengan mempertimbangkan 
berbagai faktor yang terlibat, mulai dari budaya … identitas budaya lokal dalam konteks globalisasi…"
Pengaruh Globalisasi Terhadap Eksistensi Identitas Nasional Bangsa Indonesia Saat ini,"AA Julianty - ASANKA: Journal of Social Science and …, 2022 - jurnal.iainponorogo.ac.id","… pengaruh globalisasi terhadap eksistensi identitas bangsa Indonesia saat ini. Berbagai 
pengaruh negatif dari globalisasi … Identitas Nasional, Nasionalisme Dalam Era Globalisasi Suatu …"
Persepsi mahasiswa tentang globalisasi sebagai tantangan untuk identitas nasional,"RM Saragih, W Fimansyah - Jurnal Penelitian Dan …, 2023 - online-journal.unja.ac.id","… terkait pengaruh globalisasi terhadap lingkungan kampus. Sebagian melihat globalisasi … 
memberikan dampak negatif terhadap Masyarakat terutama kepada remaja yang mudah …"
Pengaruh globalisasi terhadap nilai nasionalisme generasi muda,"E Agus, Z Zulfahmi - Iuris Studia: Jurnal Kajian …, 2021 - jurnal.bundamediagrup.co.id","… dapat menimbulkan peluang sekaligus ancaman bagi identitas suatu bangsa. Salah satu … 
banyak remaja-remaja kita yang berdandan seperti selebriti yang cenderung ke budaya Barat. …"
Dampak Globalisasi Terhadap Perubahan Gaya Hidup di Indonesia,"YW Saputri, S Rhodinia… - … Sosial, Ekonomi, Budaya …, 2024 - malaqbipublisher.com","… jurnal ini yaitu pengaruh globalisasi terhadap gaya hidup di … Sebagai remaja yang baik 
kita harus memanfaatkan alat-alat / … mempertahankan identitas dan nilai-nilai budaya mereka …"
Transformasi Perilaku Konsumen di Masa Pra dan Pasca Pandemi Covid 19 (Studi Kasus Pembelian Produk Shopee),"CD Elviera - Bisnis-Net Jurnal Ekonomi dan Bisnis, 2022 - journal.dharmawangsa.ac.id","… dengan pandemi di mana pandemi tersebut merupakan pandemi covid-19. Pandemi ini … 
untuk meminimalisir serta memutus mata rantai pandemi covid 19 ini dari berbagai sektor …"
Transformasi Sosial Budaya Masyarakat Pasca Pandemi Covid 19,"KW Wignjosasono - Sebatik, 2022 - sebatik.wicida.ac.id","… sosial masyarakat pasca pandemi Covid-19 menimbulkan adanya transformasi sosial budaya 
di masyarakat yang mengubah pola perilaku dan … kesimpulan berdasarkan studi pustaka. …"
Pandemi covid-19 dan dampaknya terhadap perilaku konsumen di indonesia,"A Rohmah - Jurnal Inovasi Penelitian, 2020 - ejournal.stpmataram.ac.id","… yang baru tak terkecuali terhadap perilaku konsumen di Indonesia. … oleh pandemi covid-19 
terhadap perilaku konsumen. Metode yang digunakan adalah metode kualitatif dengan studi …"
Budaya Belanja Makanan Dan Minuman Masyarakat Kota Tanjungpinang Di Masa Pasca Pandemi (Studi Kasus Fitur Gofood Pada Aplikasi Gojek),"SF Fauzar, DS Hariyani, SD Nabella - Jurnal Manajemen dan …, 2022 - ojs3.lppm-uis.org","… This study aims to determine whether the Gofood feature on … The method used in this study 
is a quantitative method. Data … Keluarga, anggota keluarga sangat mempengaruhi perilaku …"
Model pembelajaran olahraga renang anak usia dini: Literature review,"AY Prawira, E Prabowo… - Jurnal Educatio Fkip …, 2021 - ejournal.unma.ac.id","… artikel jurnal penelitian berbahasa Indonesia dan Inggris dengan subjek renang anak usia 
dini, jenis jurnal artikel penelitian bukan literature review dengan tema renang anak usia dini. …"
Perilaku Konsumen Halal: Peluang Usaha Generasi Milenial Pasca Pandemi Di Kota Palu,"S Aisya, F Najmi - Jurnal Ilmu Ekonomi dan Bisnis Islam, 2023 - jurnaljiebi.org","… This study explores how post-pandemic changes in halal consumer behavior create business 
opportunities for the millennial generation. The pandemic has greatly impacted decision-…"
Dampak Pandemi Covid-19 terhadap Perilaku Konsumsi Pariwisata: studi empiris pada wisatawan domestik indonesia,"L Andriani, MR Ramelan… - Jurnal Bisnis dan …, 2021 - jurnal.feb.unila.ac.id","… This study identifies the tourist attitudes regarding hygiene and safety factors, identifies the … 
The results show that all hypotheses in this study can be supported. Travelers consider it very …"
Analisis perubahan orientasi pola hidup mahasiswa pasca berakhirnya masa pandemi covid-19,"B Farah - Jurnal Noken Universitas Muhammadiyah Sorong, 2020 - eprints.umpo.ac.id","… The purpose of this study is in the form of an analysis of … The method used is (literature 
study) which observes … terkait dengan perubahan perilaku mahasiswa pasca covid 19. …"
Peranan pupuk organik dalam peningkatan produktivitas tanah dan tanaman,"W Hartatik, H Husnain, LR Widowati - Jurnal Sumberdaya Lahan, 2015 - neliti.com","… Penelitian pengaruh pupuk organik granul dan curah terhadap tanaman caisim,… padi sawah 
menunjukkan bahwa pupuk organik berpengaruh nyata terhadap peningkatan produktivitas …"
Pengaruh aplikasi pupuk kandang dan sistim tanam terhadap hasil varietas unggul padi gogo pada lahan kering masam di Lampung,"J Barus - Jurnal Lahan Suboptimal: Journal of Suboptimal …, 2012 - jlsuboptimal.unsri.ac.id","… aplikasi pupuk organik pabrikan 1000 kg/ha dapat meningkatkan hasil GKP sekitar 14 % 
dibandingkan tanpa pupuk organik. … Peningkatan produktivitas padi gogo melalui penerapan …"
Dukungan pupuk organik untuk memperbaiki kualitas tanah pada pengelolaan padi sawah ramah lingkungan,"A Wihardjaka - Jurnal Pangan, 2021 - jurnalpangan.com","… produktivitas padi di lahan sawah. Penggunaan pupuk organik dalam konsep pemupukan 
… hara esensial, memperbaki produktivitas dan kualitas tanah pada lahan yang selalu diberi …"
Dampak pupuk organik dan anorganik terhadap perubahan sifat kimia tanah dan produksi tanaman padi (Oriza sativa L.),"M Murnita, YA Taher - Menara Ilmu: Jurnal Penelitian dan Kajian …, 2021 - jurnal.umsb.ac.id","… produktivitas tanah dan tanaman secara berkelanjutan. Oleh sebab itu, sebaiknya 
digunakan kombinasi antara pupuk organik dengan anorganik dalam budidaya tanaman padi. …"
Efektifitas pupuk bersubsidi terhadap peningkatan produktivitas padi sawah,"U Maman, I Aminudin, E Novriana - Jurnal Agribisnis Terpadu, 2021 - jurnal.untirta.ac.id","… Urea, SP-36, ZA, NPK dan pupuk organik, dan produktivitas padi yang dianalisis terdiri dari 
… penelitian ini menganalisis pengaruh realisasi pupuk bersubsidi terhadap produktivitas padi …"
Pengaruh pupuk organik dan teknik budidaya terhadap produksi padi dan ikan pada sistem mina padi,"E Mahmudiyah, R Soedradjad - Agritrop: Jurnal Ilmu …, 2018 - jurnal.unmuhjember.ac.id","… tanaman padi. Tujuan dari penelitian ini yaitu untuk mengetahui pengaruh dosis pupuk 
organik dan … produktivitas padi sebanyak 6,88 ton/ha. (3) Teknik budidaya tidak berpengaruh …"
Studi analisis kualitas air sungai Brangbiji Sumbawa Besar,"D Mardhia, V Abdullah - Jurnal Biologi Tropis, 2018 - jurnalfkip.unram.ac.id","… Brangbiji, 3) menganalisis pengaruh limbah cair industri tahu tempe terhadap kualitas air 
sungai Brangbiji, 4) merumuskan strategi pengelolaan lingkungan penanganan limbah cair …"
Peran Orang tua Dalam Mendukung Prestasi Olahraga Renang Di Club SGO Kota Cimahi,"S Hasmarita, Y Meirizal - Jurnal Master Penjas & …, 2024 - jmpo.stkippasundan.ac.id","… Perhatian dalam Kamus Besar Bahasa Indonesia, diartikan sebagai hal memperhatikan 
apa yang diperhatikan perhatian adalah pemusatan tenaga psikis tertuju pada suatu objek, …"
Pengaruh aktifitas warga di sempadan sungai terhadap kualitas air Sungai Winongo,"E Yogafanny - Jurnal Sains & Teknologi Lingkungan, 2015 - journal.uii.ac.id","… sungai ditandai dengan adanya nilai kualitas air yang … Dari hasil analisis kualitas air sungai 
tersebut, ditemukan bahwa … penduduk, di wilayah ini juga terdapat industri rumahan tahu …"
Analisis pencemaran kualitas air sungai Bengawan Solo akibat limbah industri di Kecamatan Kebakkramat Kabupaten Karanganyar,"E Ramadhani, AN Anna, M Cholil - 2016 - eprints.ums.ac.id","… ini yaitu : 1) mengidentifikasi distribusi pencemaran kualitas air Sungai Bengawan Solo; 2) … 
kondisi kualitas air Sungai Bengawan Solo yang tercemar dengan standar baku mutu air …"
Analisis Kualitas Air di Sungai Banjarkemantren Area Industri Menggunakan Metode Indeks Pencemaran,"L Fitrianah, AS Fawaid - G-Tech: Jurnal Teknologi …, 2023 - ejournal.uniramalang.ac.id","… Penilaian kualitas air sungai Banjarkemantren menggunakan … sumber air dan membantu 
kota dalam membersihkan air yang … 115 Tahun 2003 tentang Penetapan Status Kualitas Air, …"
Peningkatan produktivitas tanah melalui sistem agroforestri,"E Suryani, A Dariah - Jurnal Sumberdaya Lahan, 2012 - neliti.com","… tanah oleh vegetasi melindung tanah dan erosi. Peran tersebut menjadikan agroforestri 
mampu bertindak sebagai salah satu tindakan konservasi tanah dan air, selain menghasilkan …"
Agrowisata Dalam Upaya Konservasi Tanah dan Air,"L Lilis Sudarmanah - ilib. uinsgd. ac. id, 2017 - digilib.uinsgd.ac.id","… Peran agroforestri dalam konservasi tanah dan air yaitu : mempertahankan kandungan 
bahan organik tanah, mengurangi kehilangan hara ke lapisan tanah bawah, menambah N dari …"
"Disfungsi institusi konservasi dan dampaknya pada kegagalan adopsi teknologi konservasi tanah dan air, studi kasus di Kabupaten Wonogiri dan Temanggung, Jawa …","N Haryanti - Jurnal Penelitian Sosial dan Ekonomi Kehutanan, 2014 - neliti.com","… Adopsi teknologi konservasi tanah dan air, seperti sistem agroforestri dan penerasan 
lahan, … peran institusi konservasi dalam proses difusi teknologi konservasi tanah dan air. …"
Peran agroforestri dalam mendukung pengelolaan sumberdaya alam berkelanjutan,"MY Fikry, M Sarjan - Lamda: Jurnal Ilmiah Pendidikan …, 2024 - ejournal.baleliterasi.org","… kebijakan pemerintah Indonesia yang tercantum dalam … peran agroforestri sebagai 
teknologi yang dapat meningkatkan kesejahteraan masyarakat sambil menjaga konservasi …"
"Identifikasi serangga dekomposer di permukaan tanah hutan tropis dataran rendah (Studi Kasus di Arboretum dan Komplek Kampus UNILAK dengan Luas 9, 2 Ha)","M Sari - Bio-Lectura: Jurnal Pendidikan Biologi, 2015 - repository.unilak.ac.id","… ABSTRACT: The purpose of this study was to determine the diversity of the … perlindungan 
keanekaragaman hayati, khususnya keanekaragaman jenis … perlindungan keanekaragaman …"
Identifikasi Keanekaragaman Serangga Di Berbagai Tipe Penggunaan Lahan (Studi Kasus Identifikasi Serangga),F Herawani - 2022 - repository.unja.ac.id,"… Pola keanekaragaman hayati yang ada di Indonesia sebagaian besar dapat di … hutan hujan 
tropis yang mempunyai iklim yang stabil sepanjang tahun. Diantara keanekaragaman hayati …"
Peran keanekaragaman hayati di Indonesia dalam mengatasi perubahan iklim global,"IA Noor - Prosiding Seminar Nasional Biologi, 2023 - semnas.biologi.fmipa.unp.ac.id","… dengan menggunakan studi deskriptif dan … hutan hujan tropis, hutan mangrove, hutan 
musim, dan lainnya, yang semuanya menyumbang pada tingginya tingkat keanekaragaman hayati…"
Wacana Berita PT. Djarum dan Bulu Tangkis Indonesia,"TD Putranto - Jurnal Studi Komunikasi, 2019 - ejournal.unitomo.ac.id","… for the community through the Badminton support program. Or in … Djarum sports field 
especially Badminton. This research uses … bahasa dalam teks untuk dianalis, tetapi bahasa yang …"
Persepsi Atlet Futsal Putra Universitas Teknokrat Indonesia Terhadap Hipnoterapi Dalam Meningkatkan Konsentrasi Saat Bertanding,"RM Aguss, R Yuliandra - Jurnal Penjaskesrek, 2020 - ejournal.bbg.ac.id","… persepsi atlet futsal terhadap hipnosis dalam … futsal Universitas Teknokrat Indonesia yang 
berjumlah 24. Sampel penelitian ini adalah seluruh atlet futsal Universitas Teknokrat Indonesia…"
Peranan semut di ekosistem transformasi hutan hujan tropis dataran rendah,"NF Haneda, N Yuniar - Jurnal Ilmu Kehutanan, 2020 - journal.ugm.ac.id","… Aims of this study is to identify the roles of the genus of ants that found in the transformation 
… konsekuensi keragaman hayati. Saat ini banyak ekosistem termasuk hutan tropis telah …"
PENGGUNAAN ISTILAH OLEH KOMENTATOR PERTANDINGAN FINAL LIGA FUTSAL INDONESIA 2019: KAJIAN SEMANTIK,MALI SABIQIN - 2019 - repository.unair.ac.id,"… Data diperoleh dari tayangan video pertandingan final Liga Futsal Indonesia … bahasa asing 
dan bahasa Indonesia digunakan pada komentator pertandingan final Liga Futsal Indonesia …"
HUBUNGAN KELINCAHAN DENGAN KETERAMPILAN MENGGIRING BOLA PERMAINAN FUTSAL IKATAN KERUKUNAN MAHASISWA BATAK INDONESIA DI …,"J Bokau, A Mokoagow, BJ Siagian - Olympus: Jurnal Pendidikan …, 2023 - ejurnal.unima.ac.id","… dalam permainan futsal mahasiswa Batak Indonesia di … dalam permainan futsal mahasiswa 
Batak Indonesia di UNIMA, … dribbling pada mahasiswa bahasa Indonesia UNIMA Batak, …"
Pengaruh Latihan Small Sided Games Dan Latihan Rondo Terhadap Ketepatan Passing Pada Pemain Klub Futsal Aldifa Banjarmasin,ZA Fitrian - 2021 - repository.unj.ac.id,"Penelitian ini bertujuan untuk mengetahui pengaruh latihan small sided games dan latihan 
Rondo terhadap peningkatan ketepatan passing. Pelaksanaan penelitian dilakukan tanggal …"
Minat Siswa Pada Ekstrakurikuler Olahraga Futsal,"S Supiati, A Awaluddin… - … Kesehatan Indonesia  …, 2021 - jurnal.stokbinaguna.ac.id","… Ekstrakurikuler Futsal adalah kegiatan olahraga futsal yang … Dalam Kamus Besar Bahasa 
Indonesia disebutkan minat … Anak didik yang berminat pada ekstrakurikuler futsal cenderung …"
Hubungan motivasi berprestasi dan kecemasan terhadap prestasi panahan ronde recurve pada atlet panahan di indonesia,"FY Wattimena - Motion: Jurnal Riset Physical Education, 2015 - jurnal.unismabekasi.ac.id","… atlet panahan di Indonesia. Penelitian ini dilakukan pada kejuaraan nasional panahan dengan 
… dengan aspek psikologis terhadap prestasi panahan ronde recurve diperoleh koefisien …"
Pengaruh Self-Talk Terhadap Kepercayaan Diri Pada Atlet Panahan Remaja,"DN Ningsih, H Herlina, LF Damaianti - Jurnal Psikologi, 2023 - ejournal.gunadarma.ac.id","… panahan remaja dengan besaran pengaruh sebesar 45.1%. Rekomendasi penelitian ini 
adalah bagi atlet panahan … luas, yang ditulis dalam bahasa Indonesia maupun bahasa Inggris. …"
Internalisasi nilai-nilai profetik dalam membangun karakter religius melalui panahan di SMK Muhammadiyah 1 Kota Metro,"H Cahyono, I Iswati - Jurnal Lentera Pendidikan Pusat Penelitian …, 2021 - ojs.ummetro.ac.id","… Dalam kaidah bahasa Indonesia internalisasi dapat didefinisikan sebagai penghayatan, 
penguasaan secara mendalam yang berlangsung melalui pembi naan, bi mbi ngan, penyul …"
Peran Orang Tua Dalam Pencapaian Prestasi Atlet Panahan Kabupaten Badung Pada Porprov Xi Tahun 2015,"KD Vanagosi - Jurnal Pendidikan Kesehatan Rekreasi, 2016 - ojs.mahadewa.ac.id","… Panahan merupakan salah satu cabang olahraga yang … Perkembangan panahan di Bali 
khususnya di kabupaten … Olahraga panahan merupakan salah satu olahraga yang mahal…"
PENGEMBANGAN KARAKTER MELALUI EKSTRAKURIKULER PANAHAN DI SMPIT IHSANUL FIKRI KOTA MAGELANG,IK Istikhomah - 2020 - repositori.unimma.ac.id,"… Kegiatan-kegiatannya yang bersifat kurikuler yaitu pembelajaran contohnya pembelajaran 
matematika, bahasa indonesia. Kegiatan ko kurikuler yaitu mentoring dan ekstrakurikuler …"
Peran Badminton World Federation (Bwf) Terhadap Perkembangan Olahraga Bulu Tangkis Indonesia Di Dunia Internasional Periode 2015-2018,RW Kusumo - 2021 - repository.upnvj.ac.id,"… of the Badminton World Federation (BWF) as a non-governmental international organization, 
namely the world badminton federation in the development of badminton in Indonesia from …"
Studi Kondisi Fisik Atlet Kejurprov Persatuan Panahan Indonesia (Perpani) Kabupaten Inhil Riau Tahun 2018,"D Dahrial - JOI (Jurnal Olahraga Indragiri): Olahraga …, 2018 - ejournal-fkip.unisi.ac.id","… mengemukakan mengenai panahan didasarkan pada tiga konsep yaitu konsep ruang, … 
yang harus dilatih dan dikembangkan dalam olahraga panahan adalah otot-otot yang …"
Peran Guru Dalam Membentuk Karakter Siswa Sd,"N Alkhasanah - Jurnal Ilmiah Pendidikan Citra Bakti, 2023 - jurnalilmiahcitrabakti.ac.id","… peran guru dalam hal membentuk karakter siswa di SD. Ada beberapa peran Guru kelas 
dalam pembentukan karakter siswa … ) Peran guru yang pertama sebagai model Teladan dalam …"
Analisis Peran Guru dalam Pembentukan Pendidikan Karakter Siswa Kelas IV Sekolah Dasar,"A Arifin, E Nurhasanah… - … Pendidikan Dasar, 2024 - journal.ainarapress.org","… peran guru dalam pembentukan karakter siswa kelas IV di SDN 17 Woja. Tujuan penelitian 
ini adalah untuk menganalisis peran guru … Menurut Kamus Besar Bahasa Indonesia, kata ""…"
Peran guru dalam pengembangan karakter pada siswa kelas III SD Negeri 071154 Anaoma Kecamatan Alasa,"Y Hulu - JURIDIKDAS (Jurnal Riset Pendidikan Dasar), 2021 - ejournal.unib.ac.id","… untuk mendeskripsikan peran guru dalam mengembangkan karakter disiplin pada siswa 
kelas III … Pendidikan di Sekolah Dasar (SD) merupakan pendidikan yang sangat penting bagi …"
Peran guru dalam Pembentukan karakter Siswa Sekolah Dasar Melalui Pembelajaran Bahasa Indonesia,"D Damayanti, A Rahmaniatul, RR Fauziah… - Karimah …, 2024 - ojs.unida.ac.id","… proses ini, terutama dengan pembelajaran bahasa Indonesia sebagai salah satu … peran 
guru dalam membentuk karakteristik siswa yang belajar bahasa Indonesia di sekolah dasar …"
Peran pembelajaran bahasa dalam pembentukan karakter siswa sekolah dasar,"H Harlina, R Wardarita - Jurnal Bindo Sastra, 2020 - jurnal.um-palembang.ac.id","… bahasa di sekolah, salah satunya adalah peran guru. … bahasa Indonesia, apalagi untuk 
siswa tingkat sekolah dasar. … siswa jauh lebih memahami bahasa ibu daripada bahasa …"
Peran Guru Dalam Membentuk Karakter Peserta Didik Di Sekolah Dasar,"R Datunsolang, F Sidik… - EDUCATOR …, 2021 - ejournal.iaingorontalo.ac.id","… peserta didik di sekolah dasar negeri. Penelitian ini menggunakan pendekatan kualitatif … 
, peran guru sangat strategis dalam membentuk karakter peserta didik karena guru bukan …"
Peran guru dalam mempertahankan cultural heritage Indonesia dalam membentuk karakter siswa di Sekolah Indonesia Kuala Lumpur,"DR Rahayuningtyas, PA Rizqi, RFM Putri… - …, 2021 - ejournal.stitpn.ac.id","… penyelenggaraan pendidikan nasional hendaklah menggunakan bahasa Indonesia. Hal ini 
sesungguhnya tidak hanya terjadi … Kuala Lumpur yang lebih difokuskan ke Sekolah Dasar. …"
Peran Guru dalam Menumbuhkan Karakter Peduli Lingkungan Pada Siswa di Sekolah Dasar,"RA Dwijaya, HA Rigianti - NUSRA: Jurnal …, 2024 - ejournal.nusantaraglobal.ac.id","… Untuk itu diperlukan peran guru dalam pendidikan sebagai … juga mengembangkan karakter 
moral pada peserta didik. … Dalam kamus besar bahasa indonesia dijelaskan bahwa inisiator …"
Peran guru dalam penanaman nilai karakter religius di lingkungan sekolah pada siswa sekolah dasar,"A Hariandi, Y Irawan - Jurnal Gentala Pendidikan Dasar, 2016 - online-journal.unja.ac.id","… individu sebagaimana prilaku itu terjadi dalam kenyataan yang sebenarnya. Dihubungkan 
… peran guru dalam penanamannilai karakter religius di Lingkungan Sekolah Pada Siswa …"
Ikon-Ikon Sejarah & Peraturan Bulu Tangkis untuk Infografis,"MY Wahyudin, P Anto - Visual Heritage: Jurnal Kreasi Seni dan …, 2019 - jim.unindra.ac.id","… The aim of this study was to historical icons & badminton rules of infographics. The research 
… klub Badminton Bath di Inggris. Kemudian, pada tahun 1893-1951 para tokoh Indonesia …"
SEJARAH PERKEMBANGAN BAHASA INDONESIA (Ditinjau dari Prespektif Sejarah Bangsa Indonesia),"T Repelita - Jurnal Artefak, 2018 - jurnal.unigal.ac.id","… bahasa Indonesia. Oleh karena dengan adanya kongres bahasa Indonesia, muatan dari 
bahasa Indonesia menjadi … Berikut ini kongres bahasa Indonesia yang sudah dilaksanakan: …"
Sejarah Perkembangan Bahasa Indonesia,"AS Nasution, AS Wani… - Jurnal Multidisiplin …, 2022 - jurnal.unived.ac.id","… bahasa melayu merupakan bahasa pertama terbentuknya bahasa Indonesia sebagai bahasa 
Negara dan bahasa … mengetahui sejarah dan kedudukan bahasa Indonesia di Indonesia. …"
Kajian Linguistik Historis Komparatif Dalam Sejarah Perkembangan Bahasa Indonesia,"D Pusposari - Jurnal Inovasi Pendidikan, 2017 - jim.unisma.ac.id",
Analisis Kebutuhan Pengembangan Modul Pembelajaran Bahasa Indonesia Berdiferensiasi Berbasis Kearifan Lokal,"L Alu, A Saadillah - Arus Jurnal Sosial Dan Humaniora, 2024 - jurnal.ardenjaya.com","… Kurikulum Merdeka merupakan kurikulum terbaru yang dicanangkan pemerintah untuk … 
sesuai dengan kebutuhan siswa dan konteks lokal. Dalam Kurikulum Merdeka, guru diberikan …"
Analisis Kebutuhan Pengembangan Bahan Ajar Menulis Cerita Fantasi Pada Kurikulum Merdeka Belajar,"L Masrura, I Suryani - … Pendidikan Bahasa, Sastra Indonesia …, 2023 - journal.unpas.ac.id","… awal dalam artikel ini diuraikan dalam kebutuhan guru … Bahasa Indonesia SMP. Sampel 
dalam peneltian ini adalah Guru Bahasa Indonesia Kota Jambi yang berjumlah 21 guru. Teknik …"
Pelatihan Pembuatan Video Pembelajaran Berbasis Filmora dalam Rangka Optimalisasi Kegiatan Belajar Mengajar Menuju Implementasi Kurikulum Merdeka di KKG …,"AA Ratri, IC Tyas, M Hilmy - Jurnal Abdi Masyarakat Indonesia, 2022 - jamsi.jurnal-id.com","… Dalam era tersebut sebagian besar peran guru telah … pengabdi lakukan untuk analisis 
kebutuhan kepada beberapa … pengabdi yaitu bidang Matematika, Bahasa Indonesia, Pendidikan …"
Analisis kompetensi guru dan desain pembelajaran dalam melaksanakan kegiatan pembelajaran sesuai Kurikulum Merdeka SD Negeri 1 Jantuk Tahun Pelajaran …,"EF Aryzona, A Asrin, M Syazali - Jurnal Ilmiah Profesi Pendidikan, 2023 - jipp.unram.ac.id","… guru dalam meningkatkan penggunaan tata bahasa yang baik, baik di lingkungan sekolah 
maupun di luar sekolah. Selain itu, guru sudah mengetahui fungsi bahasa Indonesia … era …"
Analisis kebutuhan media digital pada pembelajaran IPA di sekolah dasar,"I Ayudia, C Prasetya - Jurnal Pengajaran Sekolah Dasar, 2023 - journals.eduped.org","… , guru tidak mengetahui adanya media digital berbasis website, guru dan kepala sekolah 
fokus pada kurikulum merdeka … Abad ke-21 memasuki era digital, yaitu: suatu era atau zaman …"
Analisis Kebutuhan dan Perencanaan Pembelajaran Geografi Berbasis Teknologi Informasi di Era Digital pada Kurikulum Merdeka di SMA Negeri 3 Medan,"A Pratama, D Fazera, LA Fortunata… - ARSEN: Jurnal …, 2024 - journal.unwira.ac.id","… guru geografi. Hal itu juga merupakan bentuk dari kebutuhan teknologi guru dalam Kurikulum 
Merdeka… teknologi sebagai kebutuhan guru dalam Kurikulum Merdeka seharusnya bisa …"
Problematika penerapan kurikulum merdeka pada pembelajaran bahasa Indonesia di SMP Surakarta,"MAW Wardana, DP Indra… - PTK: Jurnal …, 2023 - jurnal.ciptamediaharmoni.id","… inovasi dan kreativitas guru dalam merancang pembelajaran … untuk mendukung penerapan 
Kurikulum Merdeka Belajar. … meningkatkan efektivitas pembelajaran Bahasa Indonesia. …"
Efektivitas pelatihan pengelolaan kecemasan terhadap kecemasan berkompetisi pada atlet bulu tangkis remaja,"D Jatmika, L Linda - Psibernetika, 2017 - journal.ubm.ac.id","… Badminton is one of popular sports and has resulted many achievements in Indonesia. The 
… which they collaborate with schools to teach badminton. Competition anxiety has become a …"
Analisis Kebutuhan Buku Ajar Mata Pelajaran Bahasa Indonesia Kurikulum Merdeka Sekolah Menengah Kejuruan di Kabupaten Sambas,G Warjayanti - 2024 - digilib.uns.ac.id,"… persepsi dan kebutuhan buku ajar bahasa Indonesia berbasis kurikulum merdeka di SMK.< 
span xss= … yang digunakan, kebutuhan guru akan buku ajar Bahasa Indonesia berbasis …"
HUBUNGAN GAYA BELAJAR DENGAN PRESTASI BELAJAR ILMU ALAMIAH DASAR PADA MAHASISWA PROGRAM STUDI PENDIDIKAN BAHASA INDONESIA …,"IW ARYAWAN - Widya Accarya, 2017 - ejournal.undwi.ac.id","… keeratan hubungan gaya belajar terhadap prestasi belajar adalah sedang. Jadi jika mahasiswa 
menyadari gaya belajar dan menggunakan cara-cara yang efektif sesuai dengan gaya …"
Hubungan Gaya Belajar dengan Prestasi Belajar Mahasiswa Semester IV Program Study D IV Kebidanan Universitas Sebelas Maret,"R Wulandari - Jurnal Kesehatan Kusuma Husada, 2011 - jurnal.ukh.ac.id","… gaya belajarnya akan mengalami hambatan dalam belajar. … adanya hubungan antara gaya 
belajar dengan prestasi belajar. … mengambil data prestasi akademik mahasiswa pengolahan …"
Pengetahuan Mahasiswa Fakultas Kedokteran Universitas Pattimura Tentang Gaya Belajar Yang Dimiliki Berhubungan Dengan Prestasi Akademiknya Di Tahun …,"CR Titaley, Y Taihuttu, J Bension, RF Iwan… - Molucca …, 2021 - ojs3.unpatti.ac.id","… gaya belajar cenderung memiliki prestasi akademik yang … data Survei Gaya Belajar pada 
mahasiswa yang dilakukan … untuk melihat hubungan pengetahuan mahasiswa tentang gaya …"
Gaya Belajar Dan Kreatifitas Mahasiswa Program Studi Manajemen Pendidikan Islam,"M Arif, N Hayati, S Saputri - Jurnal Pendidikan Agama Islam Al …, 2022 - journal.uir.ac.id","… guna mengetahui perubahan gaya belajar dan kreativitas mahasiswa seperti dapat … gaya 
belajar, strategi belajar dan prestasi akademik, karakteristik kepribadian dan prestasi akademik…"
HUBUNGAN GAYA BELAJAR FLEMING DAN GAYA BELAJAR GRASHA-RIECHMANN TERHADAP PERFORMA AKADEMIK MAHASISWA PROGRAM STUDI …,"RN Wahyudi - Jurnal Bio Komplementer Medicine, 2019 - jim.unisma.ac.id",
Hubungan antara minat belajar dan gaya belajar dengan prestasi akademik bahasa jawa siswa kelas XII SMAN 1 Jetis TA 2023/2024,"TF Nurhayati, MS Ariyanto - Prosiding Seminar …, 2024 - proceeding.unisayogya.ac.id","… ,4% terhadap prestasi akademik bahasa Jawa. Berdasarkan … minat belajar dan gaya belajar 
maka prestasi akademik bahasa … belajar dan gaya belajar maka prestasi akademik bahasa …"
Pengaruh Gaya Belajar Terhadap Indeks Prestasi Akademik Mahasiswa Fakultas Kedokteran Universitas Muhammadiyah Sumatera Utara,"R Cintiya, H Yulfi - Jurnal Pandu Husada, 2023 - jurnal.umsu.ac.id","… Prestasi belajar merupakan suatu indikator yang sangat penting … belajar. Tujuan penelitian 
ini untuk mengetahui pengaruh gaya belajar terhadap indeks prestasi akademik mahasiswa …"
Analisis Struktur Retorika dan Fitur Linguistik Bagian Pendahuluan Artikel Jurnal Penelitian Berbahasa Indonesia dalam Bidang Ilmu Kedokteran dan Kesehatan,"L Sepni - … : Jurnal Pendidikan Bahasa dan Sastra Indonesia, 2016 - ejournal.unib.ac.id","The purpose of this study was to describe the structure of the rhetoric of the introductory part 
of the research journal articles in Indonesian language. Linguistic features the introduction …"
